pair_id,cluster,n_seqs,mean_pid_to_query,median_pid_to_query
2k42A_1ceeB,ShallowMsa_003,349,0.41120775813594895,0.375
2k42A_1ceeB,ShallowMsa_004,335,0.2718352547262285,0.2727272727272727
2k42A_1ceeB,ShallowMsa_005,313,0.26079642676923154,0.2558139534883721
2k42A_1ceeB,ShallowMsa_006,307,0.38933342114548597,0.3684210526315789
2k42A_1ceeB,ShallowMsa_007,304,0.3294528474376451,0.32529069767441865
2k42A_1ceeB,ShallowMsa_008,291,0.6079266055615987,0.6363636363636364
2k42A_1ceeB,ShallowMsa_009,281,0.3703749207388928,0.38235294117647056
2k42A_1ceeB,ShallowMsa_010,277,0.7092214102942668,0.6805555555555556
2k42A_1ceeB,ShallowMsa_011,273,0.4785142970113889,0.4852941176470588
2k42A_1ceeB,ShallowMsa_012,264,0.3990297954884424,0.39488636363636365
2k42A_1ceeB,ShallowMsa_013,248,0.36027988874974964,0.3548387096774194
2k42A_1ceeB,ShallowMsa_014,243,0.7083397461740801,0.68
2k42A_1ceeB,ShallowMsa_015,236,0.47969637986163277,0.4897959183673469
2k42A_1ceeB,ShallowMsa_016,228,0.5802246694659854,0.6063089915548932
2k42A_1ceeB,ShallowMsa_017,227,0.2646652061183065,0.26666666666666666
2k42A_1ceeB,ShallowMsa_018,227,0.3922837251929944,0.3684210526315789
2k42A_1ceeB,ShallowMsa_019,227,0.34609005344763244,0.3469387755102041
2kb8A_6vw2A,ShallowMsa_000,361,0.5805142449435089,0.5833333333333334
2kb8A_6vw2A,ShallowMsa_001,199,0.7496520640715882,0.75
2kkwA_2n0aD,ShallowMsa_000,387,0.6576547884415771,0.6491228070175439
2kkwA_2n0aD,ShallowMsa_001,341,0.6320459990287144,0.5703125
2kkwA_2n0aD,ShallowMsa_002,231,0.592948809018119,0.5943396226415094
2lelA_2k0qA,ShallowMsa_000,512,0.4596638000570552,0.4444444444444444
2lepA_4hddA,ShallowMsa_000,518,0.2789838634077565,0.2719568567026194
2lepA_4hddA,ShallowMsa_001,332,0.33369235920502954,0.3225806451612903
2lepA_4hddA,ShallowMsa_002,318,0.28743384924211685,0.28573446327683616
2lepA_4hddA,ShallowMsa_003,316,0.2988687620107783,0.29508196721311475
2lepA_4hddA,ShallowMsa_004,307,0.28360667854510696,0.2786885245901639
2lepA_4hddA,ShallowMsa_005,292,0.27540036897937725,0.2711864406779661
2lepA_4hddA,ShallowMsa_006,292,0.29178836890422577,0.288135593220339
2lepA_4hddA,ShallowMsa_007,292,0.3879873104798264,0.38596491228070173
2lepA_4hddA,ShallowMsa_008,288,0.30303718948965214,0.2972972972972973
2lepA_4hddA,ShallowMsa_009,287,0.789397668898428,0.8387096774193549
2lepA_4hddA,ShallowMsa_010,271,0.30918446712444236,0.3050847457627119
2lepA_4hddA,ShallowMsa_011,263,0.3647285349201922,0.3684210526315789
2lepA_4hddA,ShallowMsa_012,250,0.2805510983999235,0.2796951394880644
2lepA_4hddA,ShallowMsa_013,246,0.2969865170182481,0.29508196721311475
2lepA_4hddA,ShallowMsa_014,245,0.3104093419503856,0.3064516129032258
2lepA_4hddA,ShallowMsa_015,228,0.4665446664758194,0.4666666666666667
2lepA_4hddA,ShallowMsa_016,226,0.2552527888059198,0.2542372881355932
2lepA_4hddA,ShallowMsa_017,223,0.2796793700688503,0.2786885245901639
2lepA_4hddA,ShallowMsa_018,216,0.29948225637483894,0.3
2lepA_4hddA,ShallowMsa_019,215,0.4888885072557941,0.4915254237288136
2lv1A_6lniA,ShallowMsa_000,368,0.5747992563755671,0.5
2lv1A_6lniA,ShallowMsa_001,231,0.6898911255583945,0.8450704225352113
2lv1A_6lniA,ShallowMsa_002,212,0.352732717828527,0.3508771929824561
2mwfA_2nntA,ShallowMsa_000,7020,0.4394611131586867,0.43478260869565216
2mwfA_2nntA,ShallowMsa_001,2411,0.43267454024909957,0.43478260869565216
2mwfA_2nntA,ShallowMsa_002,1631,0.458483597463109,0.4444444444444444
2mwfA_2nntA,ShallowMsa_003,1620,0.5256345148445751,0.52
2mwfA_2nntA,ShallowMsa_004,1481,0.5042765028508045,0.48
2mwfA_2nntA,ShallowMsa_005,1190,0.4061997826649422,0.4
2mwfA_2nntA,ShallowMsa_006,1184,0.45842484948516043,0.45993589743589747
2mwfA_2nntA,ShallowMsa_007,1035,0.38778266860973926,0.39285714285714285
2mwfA_2nntA,ShallowMsa_008,994,0.3825372464266789,0.38461538461538464
2mwfA_2nntA,ShallowMsa_009,992,0.41006550339145764,0.4
2mwfA_2nntA,ShallowMsa_010,974,0.39869190483550576,0.4
2mwfA_2nntA,ShallowMsa_011,937,0.4216120332305151,0.4166666666666667
2mwfA_2nntA,ShallowMsa_012,935,0.3799657144956241,0.3793103448275862
2mwfA_2nntA,ShallowMsa_013,797,0.3457386544759355,0.34615384615384615
2mwfA_2nntA,ShallowMsa_014,793,0.5158950716425798,0.5
2mwfA_2nntA,ShallowMsa_015,764,0.3650314960650344,0.36
2mwfA_2nntA,ShallowMsa_016,625,0.40524772721593255,0.4
2mwfA_2nntA,ShallowMsa_017,594,0.4462936739030714,0.44
2mwfA_2nntA,ShallowMsa_018,550,0.41378547361358686,0.41379310344827586
2mwfA_2nntA,ShallowMsa_019,460,0.3734648333557529,0.375
2mwfA_2nntA,ShallowMsa_020,442,0.37472538485087986,0.36666666666666664
2n54B_2hdmA,ShallowMsa_000,883,0.3006463264384535,0.29310344827586204
2n54B_2hdmA,ShallowMsa_001,502,0.31146825509115,0.3076923076923077
2n54B_2hdmA,ShallowMsa_002,448,0.27803319096712603,0.2807017543859649
2n54B_2hdmA,ShallowMsa_003,443,0.2603311173055986,0.25925925925925924
2n54B_2hdmA,ShallowMsa_004,442,0.2825185505514403,0.28125
2n54B_2hdmA,ShallowMsa_005,407,0.276401159504577,0.27419354838709675
2n54B_2hdmA,ShallowMsa_006,406,0.2953692698587272,0.2962962962962963
2n54B_2hdmA,ShallowMsa_007,403,0.3047731826824926,0.3050847457627119
2n54B_2hdmA,ShallowMsa_008,381,0.26512445693557746,0.26153846153846155
2n54B_2hdmA,ShallowMsa_009,369,0.311850372712019,0.3114754098360656
2n54B_2hdmA,ShallowMsa_010,354,0.27365941581754777,0.27419354838709675
2n54B_2hdmA,ShallowMsa_011,346,0.2938165804925664,0.29508196721311475
2n54B_2hdmA,ShallowMsa_012,343,0.2439487757487557,0.234375
2n54B_2hdmA,ShallowMsa_013,337,0.6168501483465765,0.625
2n54B_2hdmA,ShallowMsa_014,293,0.2655743010012554,0.26785714285714285
2n54B_2hdmA,ShallowMsa_015,290,0.24608473773657227,0.2457578372159908
2n54B_2hdmA,ShallowMsa_016,278,0.23676580911348583,0.23205128205128206
2n54B_2hdmA,ShallowMsa_017,276,0.32827805402158383,0.33072916666666663
2n54B_2hdmA,ShallowMsa_018,273,0.26730277558676313,0.26785714285714285
2n54B_2hdmA,ShallowMsa_019,254,0.25298579478492045,0.25
2n54B_2hdmA,ShallowMsa_020,251,0.30171822907142626,0.2982456140350877
2namA_1uxmK,ShallowMsa_000,5036,0.46980689873061293,0.4594594594594595
2namA_1uxmK,ShallowMsa_001,1993,0.4631951823941754,0.45
2namA_1uxmK,ShallowMsa_002,1297,0.4153878337440698,0.4206896551724138
2namA_1uxmK,ShallowMsa_003,1262,0.35149847810279394,0.35036496350364965
2namA_1uxmK,ShallowMsa_004,1245,0.35693076127939705,0.3541666666666667
2namA_1uxmK,ShallowMsa_005,1174,0.44609186066614404,0.4513888888888889
2namA_1uxmK,ShallowMsa_006,843,0.3638823541706396,0.3597122302158273
2namA_1uxmK,ShallowMsa_007,802,0.3322398879845113,0.3287671232876712
2namA_1uxmK,ShallowMsa_008,781,0.6153655344882615,0.5752212389380531
2namA_1uxmK,ShallowMsa_009,765,0.36616540636939815,0.358974358974359
2namA_1uxmK,ShallowMsa_010,759,0.32790886030606486,0.32558139534883723
2namA_1uxmK,ShallowMsa_011,711,0.41185639926248246,0.41843971631205673
2namA_1uxmK,ShallowMsa_012,691,0.35491483714571875,0.3511450381679389
2namA_1uxmK,ShallowMsa_013,683,0.36557123737328723,0.35714285714285715
2namA_1uxmK,ShallowMsa_014,589,0.44909259164990145,0.4576271186440678
2namA_1uxmK,ShallowMsa_015,588,0.31023919463675304,0.3090909090909091
2namA_1uxmK,ShallowMsa_016,506,0.47072797520079834,0.47511498997523294
2namA_1uxmK,ShallowMsa_017,386,0.4131478966754507,0.41886114911080713
2namA_1uxmK,ShallowMsa_018,355,0.6375603686044089,0.647887323943662
2namA_1uxmK,ShallowMsa_019,338,0.5431951067478082,0.56
2namA_1uxmK,ShallowMsa_020,312,0.4209134739876831,0.3790590225808551
2p3vD_2p3vA,ShallowMsa_000,1395,0.34695846956156207,0.32978723404255317
2p3vD_2p3vA,ShallowMsa_001,1037,0.3343943063214737,0.3219178082191781
2p3vD_2p3vA,ShallowMsa_002,980,0.3271316524924582,0.30816364309515
2p3vD_2p3vA,ShallowMsa_003,775,0.31239897131187216,0.30201342281879195
2p3vD_2p3vA,ShallowMsa_004,372,0.2880745570842882,0.2869760187170989
2p3vD_2p3vA,ShallowMsa_005,361,0.3249377006035594,0.324
2p3vD_2p3vA,ShallowMsa_006,345,0.3323174045878918,0.3185483870967742
2p3vD_2p3vA,ShallowMsa_007,341,0.35315585962110374,0.32793522267206476
2p3vD_2p3vA,ShallowMsa_008,327,0.3073567945308647,0.3
2p3vD_2p3vA,ShallowMsa_009,325,0.2877838249118862,0.28708133971291866
2p3vD_2p3vA,ShallowMsa_010,308,0.2982794761862673,0.29508968346025183
2p3vD_2p3vA,ShallowMsa_011,303,0.32500770997349054,0.31216931216931215
2p3vD_2p3vA,ShallowMsa_012,247,0.332624043133599,0.3319327731092437
2p3vD_2p3vA,ShallowMsa_013,240,0.38600693195139135,0.3899010676853757
2p3vD_2p3vA,ShallowMsa_014,229,0.3096066792313192,0.2967032967032967
2p3vD_2p3vA,ShallowMsa_015,222,0.30504788466813715,0.30242329489935504
2p3vD_2p3vA,ShallowMsa_016,221,0.3473578946464507,0.34274193548387094
2p3vD_2p3vA,ShallowMsa_017,220,0.3104150722257086,0.30612244897959184
2p3vD_2p3vA,ShallowMsa_018,220,0.3061319843007904,0.3008130081300813
2pbkB_3njqA,ShallowMsa_000,361,0.3981175817587679,0.37037037037037035
2qqjA_4qdsA,ShallowMsa_000,2199,0.3298371180384948,0.3223684210526316
2qqjA_4qdsA,ShallowMsa_001,1807,0.3339020727663906,0.33220338983050846
2qqjA_4qdsA,ShallowMsa_002,1501,0.33770835546143335,0.3352601156069364
2qqjA_4qdsA,ShallowMsa_003,1058,0.5389847632646332,0.5252118644067797
2qqjA_4qdsA,ShallowMsa_004,995,0.32557871898690255,0.3235294117647059
2qqjA_4qdsA,ShallowMsa_005,817,0.36119363922705966,0.35570469798657717
2qqjA_4qdsA,ShallowMsa_006,749,0.3152562403568587,0.3105590062111801
2qqjA_4qdsA,ShallowMsa_007,749,0.3613258416510011,0.3651315789473684
2qqjA_4qdsA,ShallowMsa_008,687,0.3225173557245188,0.3223684210526316
2qqjA_4qdsA,ShallowMsa_009,653,0.29540897280216954,0.2916666666666667
2qqjA_4qdsA,ShallowMsa_010,621,0.3004501106732716,0.2972972972972973
2qqjA_4qdsA,ShallowMsa_011,596,0.3296628307214543,0.32404079650315687
2qqjA_4qdsA,ShallowMsa_012,525,0.3340590452729827,0.32666666666666666
2qqjA_4qdsA,ShallowMsa_013,490,0.5187904914807593,0.5243509060434521
2qqjA_4qdsA,ShallowMsa_014,451,0.31969389129258763,0.3191489361702128
2qqjA_4qdsA,ShallowMsa_015,429,0.3151174603859001,0.3151515151515151
2qqjA_4qdsA,ShallowMsa_016,385,0.3166940335653889,0.3170731707317073
2qqjA_4qdsA,ShallowMsa_017,347,0.32259621077790473,0.3170731707317073
2uy7D_5fluE,ShallowMsa_000,537,0.29537656342044566,0.28289473684210525
2uy7D_5fluE,ShallowMsa_001,337,0.3646880113257172,0.3673469387755102
2uy7D_5fluE,ShallowMsa_002,317,0.3210692426186282,0.2962962962962963
2uy7D_5fluE,ShallowMsa_003,276,0.3411656936322045,0.3424657534246575
2uy7D_5fluE,ShallowMsa_004,262,0.30748215963245956,0.30120481927710846
2uy7D_5fluE,ShallowMsa_005,259,0.5186065818993725,0.5306122448979592
2uy7D_5fluE,ShallowMsa_006,256,0.4659426892577456,0.3724137931034483
2uy7D_5fluE,ShallowMsa_007,250,0.3031158581085984,0.3016916429162453
2uy7D_5fluE,ShallowMsa_008,245,0.31017347056694866,0.3076923076923077
2uy7D_5fluE,ShallowMsa_009,245,0.35043893812046206,0.35135135135135137
2uy7D_5fluE,ShallowMsa_010,244,0.3091767569200577,0.3076923076923077
2uy7D_5fluE,ShallowMsa_011,243,0.30936616186639254,0.3028169014084507
2uy7D_5fluE,ShallowMsa_012,241,0.33971894455821816,0.3443708609271523
2uy7D_5fluE,ShallowMsa_013,237,0.2882033172920996,0.2876712328767123
2uy7D_5fluE,ShallowMsa_014,234,0.35870722411309175,0.3595824536711236
2uy7D_5fluE,ShallowMsa_015,231,0.288407444113402,0.2887323943661972
2uy7D_5fluE,ShallowMsa_016,230,0.308717350404545,0.3076923076923077
2uy7D_5fluE,ShallowMsa_017,230,0.33215233857711396,0.32659863945578227
2uy7D_5fluE,ShallowMsa_018,228,0.2977040421484142,0.2925170068027211
2uy7D_5fluE,ShallowMsa_019,224,0.31042310394913286,0.3092919935721713
2uy7D_5fluE,ShallowMsa_020,211,0.36121294836073004,0.3624161073825503
2vfxL_3gmhL,ShallowMsa_000,527,0.4838304947292186,0.49074074074074076
2vfxL_3gmhL,ShallowMsa_001,365,0.5050445553512597,0.49748743718592964
2vfxL_3gmhL,ShallowMsa_002,343,0.4521979138482776,0.455026455026455
2vfxL_3gmhL,ShallowMsa_003,334,0.2572608181049179,0.25517241379310346
2vfxL_3gmhL,ShallowMsa_004,327,0.4565256178336964,0.45789473684210524
2vfxL_3gmhL,ShallowMsa_005,318,0.3461454570800195,0.28869609409031505
2vfxL_3gmhL,ShallowMsa_006,310,0.5598388797180918,0.5595523212969786
2vfxL_3gmhL,ShallowMsa_007,305,0.46641155271861306,0.4673913043478261
2vfxL_3gmhL,ShallowMsa_008,295,0.4403733320473,0.43915343915343913
2vfxL_3gmhL,ShallowMsa_009,282,0.5010280643258521,0.39129150419473
2vfxL_3gmhL,ShallowMsa_010,277,0.4685531715611543,0.4752475247524752
2vfxL_3gmhL,ShallowMsa_011,264,0.5608505378291232,0.5661302982731554
2vfxL_3gmhL,ShallowMsa_012,262,0.2524436793277649,0.25165562913907286
2vfxL_3gmhL,ShallowMsa_013,261,0.6926272160070363,0.7197802197802198
2vfxL_3gmhL,ShallowMsa_014,256,0.855677036740681,0.8608247422680413
2vfxL_3gmhL,ShallowMsa_015,247,0.44305382396710086,0.43956043956043955
2vfxL_3gmhL,ShallowMsa_016,240,0.36487207910646474,0.2900481344084373
2vfxL_3gmhL,ShallowMsa_017,232,0.5586145866201039,0.5555555555555556
2vfxL_3gmhL,ShallowMsa_018,228,0.5049677846942425,0.5054945054945055
2vfxL_3gmhL,ShallowMsa_019,210,0.44194573753770916,0.4462616146119779
2wcdX_4phqA,ShallowMsa_000,195,0.5859001578274238,0.4782608695652174
2z9oB_1repC,ShallowMsa_000,333,0.3190013653796969,0.28440366972477066
2z9oB_1repC,ShallowMsa_001,313,0.2503547203671554,0.25
2z9oB_1repC,ShallowMsa_002,309,0.5278925707085421,0.405
2z9oB_1repC,ShallowMsa_003,284,0.25839702038240375,0.25888324873096447
2z9oB_1repC,ShallowMsa_004,277,0.25690688911998394,0.2562814070351759
2z9oB_1repC,ShallowMsa_005,261,0.31638718869361,0.2670807453416149
2z9oB_1repC,ShallowMsa_006,258,0.25414033533019265,0.25471698113207547
2z9oB_1repC,ShallowMsa_007,252,0.26197839793710315,0.26
2z9oB_1repC,ShallowMsa_008,234,0.26628270859477904,0.26666666666666666
2z9oB_1repC,ShallowMsa_009,222,0.2616896095465625,0.2621359223300971
2z9oB_1repC,ShallowMsa_010,217,0.25834833041583827,0.25870646766169153
2z9oB_1repC,ShallowMsa_011,216,0.2657589560277589,0.26531912040761596
2z9oB_1repC,ShallowMsa_012,212,0.27118657980770594,0.2698039215686274
2z9oB_1repC,ShallowMsa_013,208,0.2796678857402593,0.2773109243697479
2z9oB_1repC,ShallowMsa_014,201,0.26748259395117696,0.2676767676767677
2z9oB_1repC,ShallowMsa_015,200,0.25431374357167635,0.25250025002500254
3g0hA_3ewsB,ShallowMsa_000,2658,0.31342127122790553,0.31420765027322406
3g0hA_3ewsB,ShallowMsa_001,2351,0.32429541629237757,0.325
3g0hA_3ewsB,ShallowMsa_002,2256,0.5634149101222516,0.5953812490143511
3g0hA_3ewsB,ShallowMsa_003,2188,0.30503861394924986,0.30434782608695654
3g0hA_3ewsB,ShallowMsa_004,1937,0.3593640522508002,0.35509138381201044
3g0hA_3ewsB,ShallowMsa_005,1822,0.33144431923558365,0.31404480701327164
3g0hA_3ewsB,ShallowMsa_006,1745,0.3193681653821536,0.31179775280898875
3g0hA_3ewsB,ShallowMsa_007,1348,0.48101484076130757,0.4857142857142857
3g0hA_3ewsB,ShallowMsa_008,1252,0.2915195180155934,0.29041095890410956
3g0hA_3ewsB,ShallowMsa_009,1224,0.3104594927052648,0.3112324893030889
3g0hA_3ewsB,ShallowMsa_010,983,0.3258818201221722,0.31117021276595747
3g0hA_3ewsB,ShallowMsa_011,950,0.3033097417654443,0.3025210084033613
3g0hA_3ewsB,ShallowMsa_012,941,0.658425722946838,0.6388059701492538
3g0hA_3ewsB,ShallowMsa_013,921,0.29011528810973536,0.2885714285714286
3g0hA_3ewsB,ShallowMsa_014,889,0.2917012048361683,0.2913165266106443
3g0hA_3ewsB,ShallowMsa_015,652,0.4140430963295146,0.4237284101727186
3g0hA_3ewsB,ShallowMsa_016,527,0.30931902702853376,0.3087431693989071
3g0hA_3ewsB,ShallowMsa_017,513,0.3069655863005603,0.30684931506849317
3hdfA_3hdeA,ShallowMsa_000,4265,0.3576713061949387,0.3511450381679389
3hdfA_3hdeA,ShallowMsa_001,1250,0.6388146071421122,0.6076923076923076
3hdfA_3hdeA,ShallowMsa_002,1121,0.4230674899541991,0.43410852713178294
3hdfA_3hdeA,ShallowMsa_003,1026,0.3949963935658924,0.3977272727272727
3hdfA_3hdeA,ShallowMsa_004,971,0.3443869718964683,0.3333333333333333
3hdfA_3hdeA,ShallowMsa_005,740,0.4280281224833883,0.42614125753660637
3hdfA_3hdeA,ShallowMsa_006,726,0.3551471624330059,0.3374246987951807
3hdfA_3hdeA,ShallowMsa_007,666,0.36463424830131275,0.3643410852713178
3hdfA_3hdeA,ShallowMsa_008,627,0.3600499705744173,0.34146341463414637
3hdfA_3hdeA,ShallowMsa_009,613,0.34961907538044834,0.3488372093023256
3hdfA_3hdeA,ShallowMsa_010,575,0.3913503874467353,0.3893129770992366
3hdfA_3hdeA,ShallowMsa_011,572,0.3399602249998876,0.3383458646616541
3hdfA_3hdeA,ShallowMsa_012,537,0.3529969420133438,0.3465346534653465
3hdfA_3hdeA,ShallowMsa_013,509,0.36515735640275715,0.36153846153846153
3hdfA_3hdeA,ShallowMsa_014,505,0.354203396265594,0.3515625
3hdfA_3hdeA,ShallowMsa_015,487,0.3431549355409892,0.3409090909090909
3hdfA_3hdeA,ShallowMsa_016,486,0.3399138476768168,0.33587786259541985
3hdfA_3hdeA,ShallowMsa_017,456,0.3354283470481571,0.3333333333333333
3hdfA_3hdeA,ShallowMsa_018,426,0.33667758075580484,0.3333333333333333
3hdfA_3hdeA,ShallowMsa_019,400,0.33124631462137716,0.33076923076923076
3hdfA_3hdeA,ShallowMsa_020,378,0.3274433955274627,0.32786885245901637
3j7vG_3j7wB,ShallowMsa_000,590,0.33470071405929397,0.3281636822497296
3j7vG_3j7wB,ShallowMsa_001,216,0.37653697001738984,0.35094565341232764
3j7vG_3j7wB,ShallowMsa_002,214,0.39782803632728664,0.35219270166453265
3j7vG_3j7wB,ShallowMsa_003,206,0.554871068599969,0.5378118503118503
3j7vG_3j7wB,ShallowMsa_004,200,0.3611694992034036,0.36424978949045306
3kdsG_2ce7C,ShallowMsa_000,18242,0.5354444552757047,0.5646805273833672
3kdsG_2ce7C,ShallowMsa_001,12629,0.4736354667462844,0.4645669291338583
3kdsG_2ce7C,ShallowMsa_002,4625,0.4023164678326398,0.4105691056910569
3kdsG_2ce7C,ShallowMsa_003,2562,0.41389161672631963,0.3996402877697842
3kdsG_2ce7C,ShallowMsa_004,1988,0.45747887009713595,0.43260560037968676
3kdsG_2ce7C,ShallowMsa_005,1955,0.4003174437808025,0.41317365269461076
3kdsG_2ce7C,ShallowMsa_006,1715,0.31908993875677466,0.31840796019900497
3kdsG_2ce7C,ShallowMsa_007,1528,0.36322719761777417,0.36644757372444997
3kdsG_2ce7C,ShallowMsa_008,1419,0.5008861495100777,0.4840182648401826
3kdsG_2ce7C,ShallowMsa_009,935,0.4547209780233132,0.42748091603053434
3kdsG_2ce7C,ShallowMsa_010,866,0.4772368284682241,0.4560546361964801
3kdsG_2ce7C,ShallowMsa_011,770,0.4014390347919299,0.388767588549248
3kdsG_2ce7C,ShallowMsa_012,717,0.5002524864686755,0.5200945626477541
3kdsG_2ce7C,ShallowMsa_013,533,0.33870010439411086,0.337468982630273
3kdsG_2ce7C,ShallowMsa_014,396,0.5475246983241018,0.5985484946702082
3kdsG_2ce7C,ShallowMsa_015,348,0.3492095182343457,0.3326745718050066
3kdsG_2ce7C,ShallowMsa_016,318,0.483850309515944,0.46593653800615675
3kdsG_2ce7C,ShallowMsa_017,284,0.50243233272126,0.514218009478673
3kdsG_2ce7C,ShallowMsa_018,273,0.3909388122253007,0.39563106796116504
3l5nB_2a73B,ShallowMsa_000,792,0.29562397532304197,0.2952243125904486
3l5nB_2a73B,ShallowMsa_001,753,0.42479308212826694,0.4272189349112426
3l5nB_2a73B,ShallowMsa_002,708,0.43720368031885803,0.44565445918686253
3l5nB_2a73B,ShallowMsa_003,617,0.32867675244273903,0.32825322391559203
3l5nB_2a73B,ShallowMsa_004,593,0.4323346824038782,0.434331797235023
3l5nB_2a73B,ShallowMsa_005,565,0.7072463052173251,0.752542372881356
3l5nB_2a73B,ShallowMsa_006,545,0.29475637146580624,0.29289940828402367
3l5nB_2a73B,ShallowMsa_007,516,0.42490526312807664,0.39076276664511955
3l5nB_2a73B,ShallowMsa_008,510,0.299772420280243,0.29779837775202783
3l5nB_2a73B,ShallowMsa_009,483,0.2935912619120128,0.29398148148148145
3l5nB_2a73B,ShallowMsa_010,408,0.39139823697501275,0.38965584212257776
3l5nB_2a73B,ShallowMsa_011,366,0.42354339572147837,0.41985184433111267
3l5nB_2a73B,ShallowMsa_012,319,0.3269278230962819,0.2793427230046948
3l5nB_2a73B,ShallowMsa_013,288,0.47409688978044695,0.486024658768155
3l9qB_4rr2D,ShallowMsa_000,786,0.7125969988190376,0.7964071856287425
3l9qB_4rr2D,ShallowMsa_001,682,0.38622140369591923,0.3741716041255212
3l9qB_4rr2D,ShallowMsa_002,531,0.44602341926758265,0.43243243243243246
3l9qB_4rr2D,ShallowMsa_003,497,0.4338934677453609,0.43373493975903615
3l9qB_4rr2D,ShallowMsa_004,453,0.42822060652144117,0.4294478527607362
3l9qB_4rr2D,ShallowMsa_005,464,0.5139887880335747,0.5214723926380368
3l9qB_4rr2D,ShallowMsa_006,412,0.46149862385214324,0.4625
3l9qB_4rr2D,ShallowMsa_007,366,0.46315076954961726,0.43478260869565216
3l9qB_4rr2D,ShallowMsa_008,361,0.4079292736396409,0.4049079754601227
3l9qB_4rr2D,ShallowMsa_009,303,0.8275942304648376,0.8242424242424242
3l9qB_4rr2D,ShallowMsa_010,334,0.5057458369224724,0.5214723926380368
3l9qB_4rr2D,ShallowMsa_011,266,0.4390419457346752,0.4404647692143695
3l9qB_4rr2D,ShallowMsa_012,248,0.5626520159257622,0.5384469696969697
3l9qB_4rr2D,ShallowMsa_013,97,0.3988401233039434,0.38509316770186336
3lowA_3m1bF,ShallowMsa_000,693,0.2810397687882299,0.2727272727272727
3lowA_3m1bF,ShallowMsa_001,479,0.2789054375705466,0.2736842105263158
3lowA_3m1bF,ShallowMsa_002,475,0.45150080168035533,0.45121951219512196
3lowA_3m1bF,ShallowMsa_003,448,0.30272276941538045,0.2978723404255319
3lowA_3m1bF,ShallowMsa_004,441,0.28380939064577043,0.27906976744186046
3lowA_3m1bF,ShallowMsa_005,433,0.32036949368186074,0.31958762886597936
3lowA_3m1bF,ShallowMsa_006,414,0.2645215668830222,0.26373626373626374
3lowA_3m1bF,ShallowMsa_007,402,0.2667544824084851,0.2631578947368421
3lowA_3m1bF,ShallowMsa_008,397,0.2770327506573351,0.27835051546391754
3lowA_3m1bF,ShallowMsa_009,390,0.6075596490981503,0.5978821156432093
3lowA_3m1bF,ShallowMsa_010,388,0.2852215243096763,0.2857142857142857
3lowA_3m1bF,ShallowMsa_011,359,0.31683547995531064,0.3157894736842105
3lowA_3m1bF,ShallowMsa_012,349,0.26955028638870837,0.26744186046511625
3lowA_3m1bF,ShallowMsa_013,346,0.47806195466142326,0.4838709677419355
3lowA_3m1bF,ShallowMsa_014,346,0.3131222702654152,0.2932037768994291
3lowA_3m1bF,ShallowMsa_015,328,0.32005616283400373,0.3200502246893999
3lowA_3m1bF,ShallowMsa_016,323,0.2910084130026457,0.28888888888888886
3lowA_3m1bF,ShallowMsa_017,302,0.2817545420432805,0.2765957446808511
3lowA_3m1bF,ShallowMsa_018,272,0.26032447132154685,0.25806451612903225
3lowA_3m1bF,ShallowMsa_019,239,0.2741884551973517,0.2777777777777778
3lqcA_1xntA,ShallowMsa_000,404,0.30280174388075903,0.2936105476673428
3lqcA_1xntA,ShallowMsa_001,260,0.3947083447113259,0.3918918918918919
3lqcA_1xntA,ShallowMsa_002,260,0.532196176243998,0.4946236559139785
3lqcA_1xntA,ShallowMsa_003,251,0.3210091089145694,0.3194444444444444
3lqcA_1xntA,ShallowMsa_004,221,0.39776197232349997,0.3103448275862069
3lqcA_1xntA,ShallowMsa_005,214,0.5215006859744529,0.5069444444444444
3lqcA_1xntA,ShallowMsa_006,204,0.6053749810035839,0.6
3lqcA_1xntA,ShallowMsa_007,204,0.4627261395454583,0.4554773633591368
3lqcA_1xntA,ShallowMsa_008,204,0.3854703134827025,0.38026548672566374
3lqcA_1xntA,ShallowMsa_009,203,0.4944537922134755,0.4689655172413793
3lqcA_1xntA,ShallowMsa_010,201,0.39098748394535765,0.3904109589041096
3m7pA_3ejhA,ShallowMsa_000,827,0.3289471469578674,0.31756756756756754
3m7pA_3ejhA,ShallowMsa_001,746,0.4997847533754329,0.45454545454545453
3m7pA_3ejhA,ShallowMsa_002,523,0.39621184265361326,0.3971631205673759
3m7pA_3ejhA,ShallowMsa_003,521,0.296449847381957,0.29411764705882354
3m7pA_3ejhA,ShallowMsa_004,512,0.30971011475816435,0.30357142857142855
3m7pA_3ejhA,ShallowMsa_005,427,0.2867247486333677,0.28440366972477066
3m7pA_3ejhA,ShallowMsa_006,415,0.40015585162381606,0.4129032258064516
3meeA_4b3oB,ShallowMsa_000,682,0.8557508566092411,0.8814224581098731
3meeA_4b3oB,ShallowMsa_001,534,0.7704094645750594,0.871718331419824
3meeA_4b3oB,ShallowMsa_002,510,0.3227336179687366,0.32271115409413287
3meeA_4b3oB,ShallowMsa_003,502,0.3058748434509569,0.2967032967032967
3meeA_4b3oB,ShallowMsa_004,494,0.8497264100658348,0.868011613936724
3meeA_4b3oB,ShallowMsa_005,471,0.6239578235634137,0.6093023255813953
3meeA_4b3oB,ShallowMsa_006,450,0.32884100604321903,0.32691773850282224
