pair_id,method,cluster_norm,TMdiff_centered,mean_pid_to_query,resid_ols,resid_ts,resid_spearman,pref_ols,pref_ts,pref_spearman,beta_ols,beta_ts,spearman_rho
2h44A_1rkpA,ESM,ShallowMsa_010,-0.0214,0.2766795189093229,-0.01853839333552555,-0.02056508934620259,-0.020034210526315786,Amb,Amb,Amb,0.025038063761908043,0.010072545701569815,0.16848440454378052
2h44A_1rkpA,ESM,ShallowMsa_011,-0.0023,0.2819298734126651,0.0004301479536471479,-0.0015179737818869477,-0.0011868421052631574,Amb,Amb,Amb,0.025038063761908043,0.010072545701569815,0.16848440454378052
2h44A_1rkpA,ESM,ShallowMsa_012,-0.0009,0.3055927956195011,0.0012376741986393186,-0.0003563196472479945,-0.0019357894736842097,Amb,Amb,Amb,0.025038063761908043,0.010072545701569815,0.16848440454378052
2h44A_1rkpA,ESM,ShallowMsa_013,0.0045,0.2797607980455992,0.007284457400992128,0.005303874328877972,0.0056973684210526315,Amb,Amb,Amb,0.025038063761908043,0.010072545701569815,0.16848440454378052
2h44A_1rkpA,ESM,ShallowMsa_014,0.0032,0.403698294835785,0.0028813024538681836,0.0027555082283206643,0.0018947368421052633,Amb,Amb,Amb,0.025038063761908043,0.010072545701569815,0.16848440454378052
2h44A_1rkpA,ESM,ShallowMsa_015,-0.0139,0.2911170600044854,-0.011399881410031395,-0.013210512138701907,-0.01411,Amb,Amb,Amb,0.025038063761908043,0.010072545701569815,0.16848440454378052
2h44A_1rkpA,ESM,ShallowMsa_016,0.0044,0.2693550137040912,0.00744499809282747,0.005308687067218492,0.00583,Amb,Amb,Amb,0.025038063761908043,0.010072545701569815,0.16848440454378052
2h44A_1rkpA,ESM,ShallowMsa_017,0.001,0.2797407475379051,0.003784959426882231,0.001804076288533061,0.002281578947368421,Amb,Amb,Amb,0.025038063761908043,0.010072545701569815,0.16848440454378052
2h44A_1rkpA,ESM,ShallowMsa_018,-0.0017,0.3521485717679252,-0.0007279922930500408,-0.00162525483017505,-0.0028031578947368416,Amb,Amb,Amb,0.025038063761908043,0.010072545701569815,0.16848440454378052
2h44A_1rkpA,ESM,ShallowMsa_019,-0.0014,0.2889618769471926,0.0011540802007756854,-0.0006888039588620763,-0.0004552631578947368,Amb,Amb,Amb,0.025038063761908043,0.010072545701569815,0.16848440454378052
2h44A_1rkpA,MSAT,DeepMsa,-0.0191,,,,,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_000,-0.0059,0.2922811497087809,-0.003947372030206202,-0.0045902217560026305,-0.006071203007518797,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_001,-0.0003,0.592249296473502,-0.0029248052954053694,-0.002527864564272931,-0.0006,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_002,0.0008,0.2859478339335291,0.002849272665643409,0.002184469537877975,0.0012780075187969922,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_003,0.0006,0.3834329093432393,0.0011616766263517547,0.0008347895479977669,0.0003,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_004,0.0039,0.4981503802175245,0.002711118865659453,0.0027818811135576146,0.0036,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_005,-0.0075,0.2905957662500983,-0.005521653531786965,-0.006170345363338636,-0.007442932330827067,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_006,-0.0025,0.2893236891562371,-0.0005022419773664699,-0.0011553432558442252,-0.002214661654135338,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_007,-0.0027,0.2902105964572714,-0.00071577594431159,-0.0013658029038733453,-0.002528796992481204,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_008,-0.0008,0.3605880372570234,0.00011028323193472878,-0.00029579185435011214,-0.0011,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_009,0.0032,0.2974737724128071,0.0050733899435053565,0.004448539593950412,0.002914661654135338,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_010,0.0008,0.2766795189093229,0.002990704660879299,0.0022937744368940823,0.00178706766917293,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_011,0.0003,0.2819298734126651,0.0024105856628560286,0.0017318549329402625,0.0008731203007518789,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_012,-0.0024,0.3055927956195011,-0.0006505041676130312,-0.0012472112528215586,-0.0026999999999999997,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_013,-0.0089,0.2797607980455992,-0.006756314830256265,-0.007442564304716609,-0.008231766917293232,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_014,0.0003,0.403698294835785,0.0005524322926244744,0.0002957918543501125,0.0,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_015,0.0007,0.2911170600044854,0.002670391665684807,0.002023506813563833,0.0006429323308270668,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_016,-0.0057,0.2693550137040912,-0.00339752535907729,-0.004119844780869896,-0.004408571428571429,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_017,0.0008,0.2797407475379051,0.002943991135100034,0.002257672158838309,0.0015633458646616537,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_018,0.0003,0.3521485717679252,0.001339067206123156,0.0009037380947966916,0.0,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,MSAT,ShallowMsa_019,-0.0024,0.2889618769471926,-0.0003967208203393062,-0.0010510762615880834,-0.0020171052631578947,Amb,Amb,Amb,0.015259731123349775,0.011793394886841228,0.19087246926275794
2h44A_1rkpA,CCMpred,DeepMsa,-0.011,,,,,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_000,-0.0005,0.2922811497087809,-0.0006177529481983822,-0.0005,-0.0005,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_001,0.0,0.592249296473502,6.100623839111301e-05,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_002,0.0,0.2859478339335291,-0.00012152714352081553,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_003,0.0,0.3834329093432393,-6.34331326306403e-05,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_004,0.0,0.4981503802175245,4.930131943500446e-06,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_005,0.0,0.2905957662500983,-0.0001187573140932776,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_006,0.0024,0.2893236891562371,0.0022804846205286802,0.0024,0.0024,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_007,0.0,0.2902105964572714,-0.00011898684726073953,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_008,0.0,0.3605880372570234,-7.704701395743358e-05,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_009,0.0,0.2974737724128071,-0.00011465852293740295,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_010,0.0,0.2766795189093229,-0.0001270503848137712,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_011,0.0,0.2819298734126651,-0.00012392155560158124,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_012,0.0,0.3055927956195011,-0.00010982017593295178,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_013,0.0,0.2797607980455992,-0.00012521416667529014,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_014,0.0,0.403698294835785,-5.135643760271317e-05,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_015,0.0,0.2911170600044854,-0.00011844666095055741,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_016,0.0,0.2693550137040912,-0.00013141525690695617,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_017,0.0,0.2797407475379051,-0.000125226115318787,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_018,0.0,0.3521485717679252,-8.207632124339884e-05,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,CCMpred,ShallowMsa_019,0.0,0.2889618769471926,-0.00011973099321859417,0.0,0.0,Amb,Amb,Amb,-0.0005959272293324672,0.0,-0.10968169942141635
2h44A_1rkpA,DDG,ShallowMsa_000,-0.0683,0.2922811497087809,-0.19471705196210817,-0.14185999218286602,-0.04207894736842097,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_001,0.2689,0.592249296473502,0.5009924660148205,1.0950810793368617,0.47484285714285734,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_002,0.7824,0.2859478339335291,0.6484136310611726,0.6898435097443993,0.7033203007518799,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_003,0.3952,0.3834329093432393,0.37772375979324807,0.5950456436120002,0.5272503759398496,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_004,0.0682,0.4981503802175245,0.18782933460259732,0.6121355787590796,0.24951203007518818,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_005,1.2508,0.2905957662500983,1.1223686474599956,1.172184775335313,1.2421263157894737,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_006,0.2129,0.2893236891562371,0.08294831354898427,0.13046923685287495,0.1693315789473686,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_007,-0.2871,0.2902105964572714,-0.41599169154017807,-0.3668705242718382,-0.31322105263157884,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_008,-1.3058,0.3605880372570234,-1.350579486128719,-1.1744765308630947,-1.1983804511278193,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_009,-0.261,0.2974737724128071,-0.38121104414849644,-0.3189849520790823,-0.21733157894736838,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_010,2.3974,0.2766795189093229,2.2523365244162705,2.2770436123852895,2.2443383458646617,F1,F1,F1,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_011,2.9125,0.2819298734126651,2.7737115308877995,2.807891816445105,2.8149248120300756,F1,F1,F1,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_012,0.4343,0.3055927956195011,0.3237924764675055,0.4006676957552695,0.49541578947368425,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_013,1.5062,0.2797607980455992,1.3648191417535214,1.3950857716666183,1.3901293233082708,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_014,-0.3911,0.403698294835785,-0.38435588993653563,-0.13046923685287504,-0.23441879699248094,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_015,-0.4528,0.2911170600044854,-0.5806083238130364,-0.5298516273087429,-0.44402631578947355,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_016,-0.7377,0.2693550137040912,-0.8915174211571799,-0.8800259141553936,-0.9092571428571428,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_017,-2.3351,0.2797407475379051,-2.4765048217836947,-2.4462743689365487,-2.469666165413534,F2,F2,F2,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_018,-0.9945,0.3521485717679252,-1.0493659861025066,-0.8884903310252524,-0.9117112781954888,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,DDG,ShallowMsa_019,-1.7797,0.2889618769471926,-1.9100841094334615,-1.8632160027239457,-1.840715789473684,Amb,Amb,Amb,-1.195158625486073,-2.9994553795921415,-0.12781954887218044
2h44A_1rkpA,Boltz2,ShallowMsa_000,0.0352,0.2922811497087809,0.03331089176278576,0.03496630637917144,0.03473406593406594,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2h44A_1rkpA,Boltz2,ShallowMsa_001,-0.0207,0.592249296473502,0.0027784621461563394,-0.0023618869477139808,-0.016154285714285715,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2h44A_1rkpA,Boltz2,ShallowMsa_003,-0.03,0.3834329093432393,-0.024180627510062756,-0.024590251555050978,-0.027243076923076922,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2h44A_1rkpA,Boltz2,ShallowMsa_004,-0.0146,0.4981503802175245,0.0009207476125705893,-0.0020877951306462385,-0.010724835164835165,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2h44A_1rkpA,Boltz2,ShallowMsa_005,-0.0044,0.2905957662500983,-0.006431636982256738,-0.004738040085952635,-0.006449450549450551,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2h44A_1rkpA,Boltz2,ShallowMsa_006,0.0026,0.2893236891562371,0.00046078657817913253,0.002183202318898377,0.00027098901098901104,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2h44A_1rkpA,Boltz2,ShallowMsa_007,-0.002,0.2902105964572714,-0.004064209846857425,-0.0023618869477139825,-0.00418923076923077,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2h44A_1rkpA,Boltz2,ShallowMsa_008,-0.0188,0.3605880372570234,-0.014912562306462068,-0.014804636890404631,-0.016602197802197804,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2h44A_1rkpA,Boltz2,ShallowMsa_009,0.002,0.2974737724128071,0.0005500191279389308,0.0020877951306462385,0.002465934065934064,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2h44A_1rkpA,Boltz2,ShallowMsa_011,-0.027,0.2819298734126651,-0.029764490283046566,-0.02787456800787553,-0.029468791208791208,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2h44A_1rkpA,Boltz2,ShallowMsa_012,0.0116,0.3055927956195011,0.010836625005467563,0.012190464934075464,0.012997802197802196,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2h44A_1rkpA,Boltz2,ShallowMsa_014,0.0087,0.403698294835785,0.01623316643230376,0.015364431069030772,0.012016043956043956,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2h44A_1rkpA,Boltz2,ShallowMsa_015,0.0105,0.2911170600044854,0.00851244755187614,0.010194234563641985,0.0091021978021978,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2h44A_1rkpA,Boltz2,ShallowMsa_017,0.0087,0.2797407475379051,0.005750380711407425,0.007689897526323191,0.006012857142857132,Amb,Amb,Amb,-0.08456754711115223,-0.061912595965335306,-0.23322346346069564
2jmrA_4j3oF,AF2,DeepMsa,0.0055,,,,,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_000,-0.0337,0.3327148039394205,-0.037427967262838605,-0.03366492579156456,-0.033675187969924816,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_001,-0.0045,0.3051317254159925,-0.006766196537274046,-0.0048006231001555995,-0.004533834586466165,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_002,0.0089,0.3327018711359082,0.005172718113652554,0.008934916810945236,0.0089203007518797,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_003,-0.0001,0.3313983697413369,-0.003758202571009291,-8.094733233850156e-05,-8.421052631578938e-05,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_004,0.0853,0.3700945678200446,0.0795910847250386,0.08579000117098735,0.08533834586466166,F1,F1,F1,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_005,0.0001,0.3282673870689193,-0.003392275522333322,8.094733233850156e-05,0.00010676691729323303,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_006,-0.0023,0.335548950575176,-0.0061781634267869395,-0.0022304330717991686,-0.0022706766917293232,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_007,-0.0178,0.3231824983659801,-0.021022800835437977,-0.01788093783579499,-0.017797744360902257,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_008,-0.0044,0.3217123278070053,-0.007544888854624419,-0.004498830410744462,-0.004402255639097744,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_009,0.0033,0.3200819110558651,0.00024151540497490808,0.003181326752830494,0.003293233082706767,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_010,0.0211,0.3167266771440615,0.01821932669262832,0.020940492188518567,0.02108421052631579,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_011,0.0034,0.3580931360044738,-0.0016728970118817421,0.0037439388539655554,0.0034338345864661653,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_012,0.0189,0.3098316961079476,0.0163847275822844,0.018656577458890267,0.018870676691729323,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_013,0.0165,0.3136467479369558,0.01378254815276862,0.016303008194677993,0.016479699248120303,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_014,-0.0067,0.4988510165660841,-0.019232388852965153,-0.004642980366186861,-0.006657142857142857,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_015,-0.0022,0.3284671270655849,-0.005702860783133784,-0.002216621750487345,-0.002188721804511278,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_016,-0.0247,0.3120307020075712,-0.027331809172185677,-0.02491665974298869,-0.024724812030075188,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_017,-0.0232,0.3024879879498326,-0.025326091145092083,-0.023532798462715557,-0.02324285714285714,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_018,0.0215,0.3190737774803195,0.018494941644070718,0.02136905735629727,0.021488721804511276,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF2,ShallowMsa_019,0.0157,0.3044547547028537,0.013469679660144972,0.01539113789032983,0.015661654135338345,Amb,Amb,Amb,0.05299519864408842,-0.012170407603556957,-0.022556390977443608
2jmrA_4j3oF,AF3,DeepMsa,0.0025,,,,,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_000,-0.0439,0.3327148039394205,-0.04708358898300466,-0.04676728191895294,-0.04076142857142857,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_001,0.0157,0.3051317254159925,0.012592710480299885,0.009960848734274948,0.012278571428571429,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_002,0.0045,0.3327018711359082,0.0013164467913185812,0.0016313715554247222,0.007604285714285714,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_003,-0.0255,0.3313983697413369,-0.02867994750322189,-0.02850434519190514,-0.023019999999999995,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_004,0.0913,0.3700945678200446,0.08801301226402006,0.0923245896133405,0.09454142857142858,F1,F1,F1,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_005,0.0031,0.3282673870689193,-7.128667526831809e-05,-0.00023033393730763916,0.00416285714285715,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_006,-0.011,0.335548950575176,-0.014191428712244844,-0.013572198872273785,-0.007827142857142855,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_007,0.022,0.3231824983659801,0.018842778987441085,0.018140242344258775,0.022354285714285712,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_008,-0.0031,0.3217123278070053,-0.006253154271983866,-0.007112827508305374,-0.0034542857142857127,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_009,-0.008,0.3200819110558651,-0.011148644263321524,-0.01218258172504686,-0.00906285714285714,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_010,0.0102,0.3167266771440615,0.007060636881512053,0.00566808114732343,0.00772000000000001,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_011,-0.0034,0.3580931360044738,-0.006653789744478158,-0.003624964315864287,-0.00019285714285714262,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_012,-0.0171,0.3098316961079476,-0.020220290434048334,-0.02234980408319469,-0.02041857142857143,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_013,0.0269,0.3136467479369558,0.02376915648694038,0.02204740793919685,0.023787142857142857,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_014,-0.0142,0.4988510165660841,-0.017843149863712635,0.00023033393730765087,-0.010924285714285716,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_015,0.004,0.3284671270655849,0.0008281608100972806,0.0006904624061194013,0.005771428571428577,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_016,-0.0133,0.3120307020075712,-0.016426373256522346,-0.018320850029674658,-0.016515714285714286,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_017,-0.0205,0.3024879879498326,-0.02359997649444752,-0.026514409467362287,-0.024127142857142857,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_018,0.0264,0.3190737774803195,0.02325414440476308,0.022112454359826623,0.024628571428571434,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,AF3,ShallowMsa_019,0.0196,0.3044547547028537,0.016494583095861687,0.013790364526427214,0.016075714285714283,Amb,Amb,Amb,0.0027661692381340634,-0.10411707106343684,-0.11428571428571428
2jmrA_4j3oF,ESM,ShallowMsa_000,0.0199,0.3327148039394205,0.019203285155551617,0.018384381749418637,0.018779097744360904,Amb,Amb,Amb,0.006440245765536386,0.16169068932392205,0.1459195289352385
2jmrA_4j3oF,ESM,ShallowMsa_001,0.005,0.3051317254159925,0.004480926960212581,0.007944308729547583,0.006593984962406015,Amb,Amb,Amb,0.006440245765536386,0.16169068932392205,0.1459195289352385
